TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.30.590.10	-	0.999999999985207	-1.47931400876019e-11	10	0	0	411	8168
3.10.260.20	-	0.999999999985207	-1.47931400876019e-11	10	0	0	411	8168
2.60.40.690	-	0.999999999985207	-1.47931400876019e-11	10	0	0	411	8168
1.20.1510.10	-	0.999999999985207	-1.47931400876019e-11	10	0	0	411	8168
3.40.50.1220	-	0.999999999985207	-1.47931400876019e-11	10	0	0	411	8168
3.10.20.30	-	0.999999999985207	-1.47931400876019e-11	10	0	0	411	8168
3.40.470.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.150.10.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.220.60	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.1600.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.10.25.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.580.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.30.22.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.430.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.1050.40	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.70.50.30	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1180.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.20.110.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.40.1450	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.1140.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.50.790	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.190.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.10.250	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.379.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.1490.40	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.449.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.20.20.105	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.280.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.40.1150	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1230.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.970.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.10.160.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.120.390	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.499.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.287.40	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.120.310	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1170.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.287.100	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.40.1490	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.1270.50	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.1160.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.1740.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.30.50	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.150.120	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.58.150	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.3240.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1370.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.770.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.70.420	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.170.210.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.1390.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
4.10.260.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1280.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.530.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
4.10.760.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.960.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.65.10.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
4.10.95.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.40.30.110	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.1370.70	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.120.330	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.760.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.70.580	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.620.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.170.150.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.58.160	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.45.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.290.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1170.50	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
4.10.230.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.720.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
4.10.81.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.370.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.442.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
4.10.1050.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.300.90	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1290.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.70.380	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.20.19.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.420.80	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.30.170.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.930.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.110.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.130.10.110	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.8.310	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.9.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.20.25.30	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.1420.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.40.290.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.30.110.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.750.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.11.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1210.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.40.770	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.50.80.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1170.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.960.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1180.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.10.109.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.60.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.1550.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.50.850	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.20.20.220	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.366.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.246.60	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.30.31.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.10.140	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.150.190	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.50.280	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.3370.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.365.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.340.30	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.50.1380	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.245.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1060.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.20.910.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.3270.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.1490.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1580.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.40.780	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.10.490	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.170.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.40.50.10540	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.470.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.40.150.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.40.50.150	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.140.10.30	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.228.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.70.590	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.40.270.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.20.20	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.170.120.12	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.287.160	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
2.60.120.470	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.90.1110.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.70.660	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.70.1130	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.25.40.200	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.1360.40	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
1.10.1370.10	-	0.999999999986596	-1.34038570173689e-11	2	0	0	411	8168
3.30.465.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
1.20.5.630	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
4.10.1060.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.30.70.340	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.40.50.800	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
1.10.720.40	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.40.1100.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
2.60.40.720	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.10.350.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
1.25.40.70	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
1.10.800.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.30.70.240	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.40.718.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.30.70.850	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
2.60.40.840	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
1.10.1300.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
1.10.135.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.30.390.30	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
2.10.10.10	-	0.999999999986892	-1.31080212318167e-11	6	0	0	411	8168
3.10.320.10	-	0.999999999993759	-6.24104047934621e-12	17	0	0	411	8168
3.30.530.20	-	0.999999999993759	-6.24104047934621e-12	17	0	0	411	8168
1.10.490.10	-	0.999999999993759	-6.24104047934621e-12	17	0	0	411	8168
3.10.490.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
2.60.40.640	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
2.40.160.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
2.60.40.1120	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
3.30.810.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
2.120.10.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
4.10.840.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
4.10.110.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
3.30.800.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
3.30.890.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
2.40.70.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
2.40.155.10	-	0.999999999994741	-5.25863034420892e-12	7	0	0	411	8168
1.10.150.300	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.15.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.120.420	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.70.670	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.620.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.320	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.310.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.8.140	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1490.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.40.1480	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.10.22.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.30.250.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.287.90	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1060.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.20.260	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.280.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.700	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1670.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.5.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.20.20.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.20.28.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.360.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.270	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.440.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.960.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.45.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.300.12	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.1260.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.110.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1490.50	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1390.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.10240	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.30.33.40	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.370	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.320.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.70.1220	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.730.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.268.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.700.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1760.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1250.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1950	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.140.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1010.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1100.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.260.40	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.950.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.280.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.479.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.51.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.20.20.240	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.120.430	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.20.28.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.120.360	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1200.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1370	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.1200.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.287.440	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.210	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1340.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.950.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1330.40	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.940.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.3560.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1330.90	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.1520.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.250.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.150.240	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.1280.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.860.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1190.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.930.12	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.30.70	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.70.680	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.93.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.49.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.25.40.250	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.287.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.10050	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1810	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.700.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.300.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.20.90.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.1130.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.287.190	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1140.32	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.196.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.70.1040	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.10.590.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1360.70	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.230.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1360.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.274.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.25.40.210	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.25.10.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.40	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.58.100	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1210.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.10.350	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.40.380	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.287.1010	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.25.40.150	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.20.20.150	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1200.60	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1090.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.240.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.60.90.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.182.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1440.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.70.210.12	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.940.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.20.20.370	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1760	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.10.440	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.1680.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.30.280.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.20.25.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1000.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.3580.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.130.10.120	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.238.110	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.470.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1780.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.270.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.260	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1030.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1320.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.10300	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.370.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.680.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.180.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.25.40.240	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.10.200	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.670	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.30.30.280	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.30.30.210	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.1500.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.70.980	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.3290.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.1220.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.81.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.360.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.390.30	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.70.98.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.910.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.10.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.920.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.199.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.520.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.150.40	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.10.520	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1470	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
4.10.140.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.40.128.80	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.30.572.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.870.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.40.50.1170	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.20.5.130	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.1240.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
2.60.40.1210	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
1.10.132.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.1600.10	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
3.90.190.20	-	0.999999999995824	-4.17624962389951e-12	1	0	0	411	8168
