TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
3.50.50.60	-	0.713073145214445	-0.338171275871078	55	2	0.00506329113924051	395	8819	232223,14571	Txnrd3,Gpd2
1.25.40.90	-	0.723370983429521	-0.323833071646116	28	1	0.00253164556962025	395	8819	71943	Tom1l1
3.60.21.10	-	0.735800566115051	-0.306796166924628	29	1	0.00253164556962025	395	8819	237178	Ppef1
1.25.40.10	-	0.772611041101496	-0.257979538013996	194	7	0.0177215189873418	395	8819	22129,50927,69480,64213,14232,56354,381338	Ttc3,Nasp,Ttc9,St7,Fkbp8,Dnajc7,Lonrf2
1.20.120.350	-	0.808897658559171	-0.212082873561047	67	2	0.00506329113924051	395	8819	225030,16485	Kcng3,Kcna1
3.40.50.620	-	0.825363682147388	-0.191931162937746	38	1	0.00253164556962025	395	8819	22321	Vars
2.60.120.10	-	0.8407226586797	-0.17349344904553	40	1	0.00253164556962025	395	8819	19084	Prkar1a
1.10.4020.10	-	0.847889141176089	-0.16500538148129	41	1	0.00253164556962025	395	8819	72739	Zkscan3
3.80.10.10	-	0.862131462539525	-0.148347511200172	348	12	0.030379746835443	395	8819	396184,72267,68307,223664,75829,242274,224109,30841,20163,21983,378937,448987	Flrt1,Lrrc8e,Lrriq4,Lrrc14,Prame,Lrrc7,Nrros,Kdm2b,Rsu1,Tpbg,Lrrc24,Fbxl7
3.20.20.70	-	0.879175127348695	-0.128771166387648	46	1	0.00253164556962025	395	8819	56749	Dhodh
3.10.110.10	-	0.920200107207369	-0.0831641247563533	55	1	0.00253164556962025	395	8819	66521	Rwdd1
2.130.10.10	-	0.923146429379574	-0.0799674120137869	325	10	0.0253164556962025	395	8819	68922,13626,214968,21888,69368,72145,212198,546144,213464,66679	Dnaic1,Eed,Sema6d,Tle4,Wdfy1,Wdfy3,Wdr25,Wdr72,Rbbp5,Rae1
2.30.39.10	-	0.942223456093418	-0.0595128180001565	62	1	0.00253164556962025	395	8819	20719	Serpinb6a
3.30.497.10	-	0.942223456093418	-0.0595128180001565	62	1	0.00253164556962025	395	8819	20719	Serpinb6a
2.40.128.20	-	0.944829569474158	-0.0567507175161642	63	1	0.00253164556962025	395	8819	14077	Fabp3
3.40.850.10	-	0.972410291504574	-0.0279774529839023	78	1	0.00253164556962025	395	8819	17913	Myo1c
3.10.100.10	-	0.98357661956465	-0.0165597391903573	132	2	0.00506329113924051	395	8819	329872,19693	Frem1,Reg2
1.10.630.10	-	0.990037169823518	-0.0100127912820266	100	1	0.00253164556962025	395	8819	13109	Cyp2j5
2.10.50.30	-	0.998039976278106	-0.00196194708202105	135	1	0.00253164556962025	395	8819	268934	Grm4
1.20.5.350	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
2.140.10.30	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
2.170.240.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.20.5.520	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
3.10.180.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.10.3430.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.10.3860.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.10.472.30	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.10.10.790	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
3.40.1190.20	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.10.600.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
2.70.130.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
3.90.1290.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
2.170.130.20	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.20.120.550	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.20.990.10	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
2.60.40.720	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
2.100.10.30	-	1.00000000001084	1.0838147825059e-11	6	0	0	395	8819
1.25.40.530	-	1.00000000001191	1.19131441905018e-11	8	0	0	395	8819
3.40.50.1910	-	1.00000000001191	1.19131441905018e-11	8	0	0	395	8819
1.20.120.1120	-	1.00000000001191	1.19131441905018e-11	8	0	0	395	8819
2.60.120.590	-	1.00000000001191	1.19131441905018e-11	8	0	0	395	8819
3.90.110.10	-	1.00000000001191	1.19131441905018e-11	8	0	0	395	8819
3.30.70.340	-	1.00000000001191	1.19131441905018e-11	8	0	0	395	8819
4.10.800.10	-	1.00000000001271	1.27074578749139e-11	17	0	0	395	8819
2.40.100.10	-	1.00000000001271	1.27074578749139e-11	17	0	0	395	8819
3.60.15.10	-	1.00000000001271	1.27074578749139e-11	17	0	0	395	8819
3.30.1330.20	-	1.00000000001271	1.27074578749139e-11	17	0	0	395	8819
2.30.40.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
3.30.950.30	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
3.30.70.141	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
1.10.3080.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
2.60.40.2240	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
1.10.640.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
1.10.12.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
2.60.40.690	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
3.90.260.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
3.30.428.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
3.40.50.360	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
3.10.50.10	-	1.00000000001302	1.30211281982078e-11	9	0	0	395	8819
1.10.400.10	-	1.00000000001432	1.43167326096918e-11	16	0	0	395	8819
4.10.270.10	-	1.00000000001432	1.43167326096918e-11	16	0	0	395	8819
1.25.40.180	-	1.00000000001432	1.43167326096918e-11	16	0	0	395	8819
3.30.70.960	-	1.00000000001432	1.43167326096918e-11	16	0	0	395	8819
1.20.1530.20	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
3.40.50.880	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
3.40.930.10	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
1.20.1050.80	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
2.60.40.340	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
3.10.320.10	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
3.30.310.10	-	1.00000000001539	1.53943199693297e-11	10	0	0	395	8819
2.40.15.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
1.10.1040.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
1.10.101.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.60.110.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
1.20.190.20	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.30.559.40	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
1.10.532.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.80.20.20	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.30.40.180	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
1.10.720.40	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
1.10.287.810	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
2.60.490.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.10.260.20	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
2.60.40.2440	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.30.230.70	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
2.60.40.630	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.30.559.70	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
3.90.520.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
4.10.1040.10	-	1.00000000001636	1.63602058354733e-11	7	0	0	395	8819
2.60.40.1730	-	1.00000000001654	1.65413265644169e-11	11	0	0	395	8819
3.10.390.10	-	1.00000000001654	1.65413265644169e-11	11	0	0	395	8819
1.20.90.10	-	1.00000000001654	1.65413265644169e-11	11	0	0	395	8819
1.20.1380.20	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.160.20.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.30.750.24	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.40.50.11660	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.40.350.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.60.120.820	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.20.930.40	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.10.250.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.40.290.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.40.50.1110	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.30.900.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.60.40.1660	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.30.760.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.20.120.1110	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.40.1810.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.20.20.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.30.465.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.10.150.220	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
4.10.1080.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.30.1050.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.20.110.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.10.238.200	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.60.40.1700	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.40.50.1580	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.20.140.20	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.30.60.160	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.25.40.280	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.10.150.110	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.30.130.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.25.70.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.20.1270.350	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.60.40.1860	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.25.40.1020	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.40.50.920	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.20.1270.50	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
2.160.20.70	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
3.20.90.10	-	1.00000000001745	1.74535179048439e-11	5	0	0	395	8819
1.20.58.2220	-	1.00000000001868	1.86812137820542e-11	15	0	0	395	8819
2.60.200.10	-	1.00000000001868	1.86812137820542e-11	15	0	0	395	8819
3.60.20.10	-	1.00000000001894	1.89379752043605e-11	22	0	0	395	8819
3.40.50.10190	-	1.00000000001894	1.89379752043605e-11	22	0	0	395	8819
3.30.1330.90	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.1950	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.479.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1140.32	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.390.80	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.910.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1060.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.120.1130	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.20.170.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.720.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.150.210	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.950.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.2180.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.5.260	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.8.1290	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.10300	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.1170.40	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.1220	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.30.870	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.5.210	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.30.70	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.120.10.100	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.870.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1360.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.12710	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.1820	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.970	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.650	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.3580.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.25.40.840	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.570	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.1260.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.418.50	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.246.140	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.520.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.50.550	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.479.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.500.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.81.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.940	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.2700	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.30.390	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.2460	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.140.90	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.58.1210	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.120.390	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.3450.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.30.210	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.418.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.670.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.418.60	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.25.40.150	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1220.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.3290.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.225.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.58.1750	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1490.50	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.470.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.50.20.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1360.140	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.120.1040	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.5.270	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.140.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.58.1280	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.250.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1320.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.287.1090	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.25.40.240	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.140.70	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.600.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.58.1250	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.110.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.93.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.11540	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.2170	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.150.410	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.960.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.150.250	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1320.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.280.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.1050	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.1170.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.2420	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.8.1200	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.40	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.25.40.660	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.70.98.110	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.1250.50	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.20.160.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.287.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.20.80	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.2570	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.128.80	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.1440.230	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.29.160	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1090.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.860.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.1010	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.20.25.660	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.8.100	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.3560.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.20.550	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.58.2050	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.170.210.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.70.40.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.280.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.2280.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1490.80	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.930.12	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.30.280	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1820.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.440.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.1650.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.120.1070	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1410.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.2030	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1100.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.230.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.2430	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.11.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.460.80	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.25.40.720	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.34.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.10320	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.190.140	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.30.160	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.1760	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.168.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.620.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.40.50	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.5.820	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.120.1880	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.645.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.20.28.40	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.390	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1650.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.287.440	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.70.220.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.120.1020	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.680.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.940.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.390.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.950.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.1060.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1230.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.40.2300	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.170.40	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.60.120.1030	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.12100	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.3500.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.3450.40	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.109.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.350	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.5.600	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.120.360	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.450.580	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.230.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.110.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1760.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.160.380	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
4.10.450.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.1040	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.10730	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.10.196.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.120.680	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.430.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.1010.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1440.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.20.20.380	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.20.28.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.110.110	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.30.30.230	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.287.990	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1240.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.170.260.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.1700.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.30.30	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.25.40.490	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.70.420	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.160.190	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.60.140.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.1150.12	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.60.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.30.1780.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.420.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.130.10.110	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.58.1600	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.10180	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.20.25.630	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.1080.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.50.740	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
2.40.50.360	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.140.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.20.150.20	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.1000.50	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.40.50.11060	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
3.90.45.10	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
1.10.10.2740	-	1.00000000002019	2.01947070177511e-11	1	0	0	395	8819
