Source	Target
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000196711
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198910
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000196569
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000177105
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000130702
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000091136
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000172037
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000117632
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000174225
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000089820
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000148346
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100097
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000141522
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000273706
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000274577
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000099204
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000106683
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000131899
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284137
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000012211
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000162761
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000230873
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000138175
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000123384
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000081479
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000134569
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000062524
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000254087
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000210741
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000207924
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284190
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000283844
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000184292
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000199036
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284185
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000207870
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000207725
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000207582
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000135387
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000141646
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105695
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000113273
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000111837
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166963
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000131711
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000078018
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000047849
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171533
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000186868
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000276155
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000277956
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116141
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132561
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000101977
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000135679
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000169057
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000068305
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000081189
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000167461
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000155363
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000128829
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000119283
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000185267
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000199080
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000087250
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116984
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100345
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000133026
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000065534
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166866
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137474
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000145555
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000034971
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000123268
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000158747
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000103274
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000149294
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000154654
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000158092
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000182636
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000142599
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000069869
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000168385
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000172238
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000104722
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100285
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000277586
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137601
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000117650
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136098
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000067141
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100968
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000285485
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105409
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116044
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000147862
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000134259
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000064300
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000163623
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000239672
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000243678
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000148400
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000122585
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000144061
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171246
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000106236
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000110911
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000091129
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171119
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000185652
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000225950
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198400
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000148053
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000140538
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000162068
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000153234
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000141622
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000122126
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136811
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000126861
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198836
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000079482
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116213
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000165588
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000089041
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000007168
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100078
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000141503
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000149269
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198399
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000180370
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000077264
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000099864
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136002
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000122859
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000185345
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000075891
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000007372
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000153317
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166503
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136940
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000197457
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000161681
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000143951
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198513
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000078674
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000101052
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000107362
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000173588
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000160299
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000108423
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000023902
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000008324
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100503
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000145979
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000187049
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000006837
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000102225
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000086288
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000006327
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137877
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000004838
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100554
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000187688
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000196655
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000280495
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000196405
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000146038
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000050405
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000213672
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000149483
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000197461
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000138036
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000127952
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000081870
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136960
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000167191
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000112210
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000158987
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000157017
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132386
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000282307
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000103528
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132932
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166128
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132376
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000134602
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000081923
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000108518
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000070087
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000163536
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000121879
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000051382
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171608
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000145675
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000174238
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000170927
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000119866
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000124181
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000148082
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000075651
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000115956
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166851
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000123560
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000120756
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000114554
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000076356
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000164050
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198753
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000109099
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000165240
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000089327
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000099834
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000273572
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116132
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000154642
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000128567
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000095970
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000196338
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000084112
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000082684
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000011426
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000154133
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000184486
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132122
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000152192
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000151615
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000091010
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136271
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000106460
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000085721
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000278494
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000065371
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000157423
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000283022
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171811
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000147874
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000135541
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000072864
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000275911
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000074276
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000141376
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137821
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000140995
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000131037
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137942
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000011143
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000168758
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000164818
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000092036
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000119328
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000172830
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000168038
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000141519
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000153266
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000114446
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000126870
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000095713
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000101639
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000169126
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137814
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000165506
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105568
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000130479
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000138686
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000033178
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000068971
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000138814
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000107758
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000138587
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000186222
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000154059
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000082146
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000130827
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000213397
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000165115
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000079691
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000158528
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000135905
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000072062
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000115355
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000218336
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000125170
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000120008
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000112877
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000280688
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000069329
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000154380
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000197702
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000112697
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136861
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000052841
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000163913
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000005249
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284096
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000036054
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000206530
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000154229
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000180263
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000163932
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000101134
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000151849
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000163558
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000254999
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000065243
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000184304
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000065675
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000067606
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000147439
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000185532
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000179051
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000281540
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100030
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000102882
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000069956
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166484
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000169032
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000118997
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171867
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000125650
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000148498
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000100600
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000189056
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000167755
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000059915
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000080815
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000159079
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000166710
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000273686
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000157851
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000118096
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000010319
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000143355
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000182175
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137817
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132698
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000183049
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000115310
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000198742
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284126
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000172725
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000162738
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000185920
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171862
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284792
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000167614
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000276537
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000276887
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000275650
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000126785
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000208001
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000145934
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000177103
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000181754
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000162065
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000124140
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000169398
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136541
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000122417
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000134313
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000181790
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000138411
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000101213
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000118965
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000112655
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000048342
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000085552
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000033122
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000092421
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000151239
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000068885
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000110318
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000117245
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000124126
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000167178
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000144460
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000150361
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105894
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000162415
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000076826
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000003393
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000130449
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000148948
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000187164
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000124772
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000135298
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000095539
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000157796
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000160460
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000007047
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000169410
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000179295
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000132670
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000153707
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000282932
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000142949
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000144724
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000152894
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000273993
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000173482
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000151490
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105426
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000106278
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000110400
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000130202
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000174483
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000125124
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116574
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000284984
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000140463
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105649
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000144566
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000143545
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000136238
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000128340
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000169750
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000006451
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116473
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000076864
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000125249
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000058335
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000139687
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000074527
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000105605
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000130711
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000107679
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000111199
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000171791
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000137710
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000115386
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000165731
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000087903
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000080298
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000111783
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000116741
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000152214
GO_CELL_PROJECTION_ORGANIZATION	ENSG00000127870
